@relation 'x'
@attribute 'LATITUDE' numeric
@attribute 'LONGITUDE' numeric
@attribute 'PARCELNO' numeric
@attribute 'SALE_PRC' numeric
@attribute 'LND_SQFOOT' numeric
@attribute 'TOT_LVG_AREA' numeric
@attribute 'SPEC_FEAT_VAL' numeric
@attribute 'RAIL_DIST' numeric
@attribute 'OCEAN_DIST' numeric
@attribute 'WATER_DIST' numeric
@attribute 'CNTR_DIST' numeric
@attribute 'SUBCNTR_DI' numeric
@attribute 'HWY_DIST' numeric
@attribute 'age' numeric
@attribute 'avno60plus' numeric
@attribute 'month_sold' numeric
@attribute 'structure_quality' numeric
@data
25.6813615607,-80.3335846236,1.50691504216561e-311,575000,39204,1959,0,5190.1,23178.3,16843.9,57761.7,7019.9,5244.6,63,0,5,2
25.6813803427,-80.3255380332,1.50691505172578e-311,582000,15268,1943,17221,2576.1,20760.3,14336.5,55715.8,4673.7,2769.7,10,0,8,2
25.6815184486,-80.3218191115,1.50691507645376e-311,376000,16875,1900,2179,1373.6,19573.6,13167.4,54711.9,3647.1,1757.7,61,0,1,2
25.6816650806,-80.293063684,1.01283955928961e-311,1250000,32234,3035,10228,5283.4,10578.9,5214.7,47673.1,7009.4,7023,36,0,5,5
25.6817211901,-80.3131698778,1.01284469740928e-311,573900,12000,1932,23694,896.8,16855.6,10564.5,52502.3,2377.3,462.3,37,0,4,4
25.6818037534,-80.2855273947,1.01283954441329e-311,2070000,38768,5262,63849,6911.5,8437.4,4366.1,45941,9369.2,9510.6,26,0,12,5
25.6819366752,-80.3336675367,1.50691518018285e-311,460000,4242,2441,0,5281.6,23355.2,16990.8,57751.9,7040.4,5385.9,40,0,3,4
25.6822434795,-80.3207267435,1.50691531358551e-311,310000,1881,1307,0,1174.3,19332.5,12967.4,54325,3263.8,1769.6,16,0,5,5
25.6822483072,-80.3018275662,1.01283951487805e-311,1400000,38332,5420,22806,3207.8,13325.4,7375.4,49544.5,4294.4,4186.2,36,0,2,4
25.682567688,-80.297314885,1.0128395150065e-311,1450000,47044,4330,2657,4072.8,11945,6328.3,48377.1,5539.6,5587.6,36,0,3,2
25.682567688,-80.297314885,1.0128395150065e-311,1500000,47044,4330,2657,4072.8,11945,6328.3,48377.1,5539.6,5587.6,36,0,11,2
25.6831311484,-80.3002707893,1.01283958383479e-311,1350000,40423,3116,28883,3282.9,12963,7174.6,48944.8,4607.4,4711.9,36,0,8,4
25.6834533443,-80.3296527392,1.50691522459935e-311,750000,19500,3926,29485,4041.4,22241.5,15830.9,56304.7,5563.5,4287.9,26,0,10,4
25.6834580085,-80.2984160962,1.01283951497192e-311,1990000,50529,5553,50650,3596.3,12417,6818.2,48412,5092.8,5257.2,23,0,10,5
25.6840972549,-80.3260303409,1.50691505173566e-311,705000,18368,2837,27650,2987.7,21139.5,14781.5,55213.8,4355.7,3096.5,11,0,10,2
25.6843469788,-80.3225976632,1.50691518526184e-311,4e+05,2800,2117,462,2033.1,20128,13820.7,54320.7,3330.4,2031.5,38,0,12,4
25.6844537269,-80.3256513254,1.50691505168625e-311,655000,15238,2904,23783,2935.7,21073.2,14731.2,55064.1,4220.1,2969.3,21,0,5,2
25.6848606932,-80.3278603047,1.50691504194822e-311,560000,15647,2657,2623,3618.8,21761.9,15414.3,55559.3,4835.9,3610.5,25,0,9,4
25.6854203591,-80.3311925593,1.50691514090957e-311,594400,15000,2732,22995,4772.1,22925.4,16561.6,56305.7,5895.3,4707.6,45,0,4,2
25.68572205,-80.3224116519,1.50691518514821e-311,485000,4500,2219,3814,2225.1,20216.4,13965.6,53964,3088.4,1859.7,38,0,6,4
25.6857467422,-80.3060920501,1.01284445538184e-311,1650000,43560,3536,35008,1317.8,15100.9,9258.9,49711.7,2476.5,2998.2,21,0,12,5
25.6858350053,-80.3271735658,1.50691508625603e-311,510000,12075,1919,28018,3602.4,21704.6,15395,55161.6,4577,3385.6,9,0,9,2
25.6859525653,-80.3224188682,1.50691518513338e-311,483500,3000,2117,0,2280.2,20252.1,14010.3,53920,3073.3,1854.6,16,0,4,4
25.6859661946,-80.323115015,1.50691518507904e-311,465000,4500,2134,2396,2463.1,20457.1,14207.2,54087.1,3276,2062.8,37,0,11,4
25.6859669896,-80.2934691518,1.01283951481382e-311,1920000,50311,4784,46728,4017.2,11420.3,6612.1,46608.6,6463.5,6991,22,0,4,4
25.6861592281,-80.3280950159,1.50691512578622e-311,675000,15086,2968,19347,3909,22010.6,15701.7,55316.3,4837.2,3659.5,13,0,8,2
25.686281864,-80.332465355,1.50691514076629e-311,495000,15067,2429,26245,5182.5,23411.4,17062,56460.3,6263.7,4817.7,45,0,8,2
25.6868014373,-80.3227510303,1.50691521471803e-311,570000,4950,2572,0,2535.4,20441.5,14230.2,53804.8,3098.6,1923,32,0,4,4
25.6869087257,-80.2851435159,1.01283953934912e-311,1e+06,39639,5186,14443,5606.8,9062.1,4706.3,44475.7,9221.6,9805.3,91,0,4,4
25.687396664,-80.3215652023,1.50691521483167e-311,610000,4937,2333,20700,2360.9,20134.3,13974.2,53363.2,2665.5,1505,16,0,3,4
25.6876070945,-80.3224186925,1.50691521489096e-311,540000,5260,2417,8624,2627.2,20435.1,14265.6,53544.1,2954.5,1802.3,21,0,7,4
25.6876930469,-80.3039335574,1.01284470727577e-311,1012500,6125,3066,0,1338.2,14839.9,9289.6,48811.5,3083.5,3974.6,37,0,6,5
25.6877380483,-80.325080244,1.50691513080098e-311,614100,11000,2402,308,3335.6,21251.8,15044.6,54192.9,3798.7,2649.5,16,0,5,2
25.6877519568,-80.3246910282,1.50691513079604e-311,367500,12500,1451,1577,3229.8,21127.6,14927.1,54058.9,3635.1,2486.6,55,0,1,2
25.6880195854,-80.3231469251,1.50691521477238e-311,607000,7397,2333,20700,2892,20682.7,14523.7,53655.4,3147.4,1999,31,0,5,4
25.6885249848,-80.328477361,1.50212760513284e-311,480000,16750,2517,2305,4414.8,22388.8,16162.8,54911.7,4896.1,3743,53,0,9,4
25.6885329626,-80.3332893465,1.50212762485594e-311,560000,14906,3045,27106,4452.1,23906.8,17627.7,56205.7,6470.6,4063.9,49,0,3,4
25.6893738805,-80.3320678797,1.50212762503874e-311,516000,11025,2976,1575,4589,23626.4,17384.2,55720.1,6102.6,4212.8,48,0,4,4
25.689713117,-80.3333276268,1.50212762483617e-311,530000,10000,3007,21356,4189.4,24058.2,17812.4,55992.6,6522.5,3806.5,47,0,8,4
25.690024115,-80.2830522667,1.50260694263731e-311,9e+05,36155,3713,27992,5227.2,9036.7,4359,43180.2,9887.2,10687.9,45,0,5,4
25.6916649617,-80.2821458268,1.50260694278553e-311,885000,15180,1969,20101,5037.8,9226.9,4454.4,42598.1,10294.2,11199.8,55,0,4,4
25.6924135917,-80.2825573929,1.5026069427213e-311,948000,15180,2017,19955,4750.7,9497.4,4714.2,42502,10193,11152,57,0,4,4
25.6940944565,-80.27015546,1.50260683878471e-311,1800000,38768,5018,29630,6958.7,6152.9,1045.7,39274.7,14237.3,15154.4,63,0,2,4
25.6965483334,-80.2669650396,1.68634501114851e-312,1025000,12000,2520,37616,7062.9,5798.1,1176.1,37950.5,15516.3,16475,60,0,11,4
25.6967609596,-80.2837062676,1.50260680430881e-311,688000,16200,1409,1602,3307.5,10726.3,4177.6,41640.8,10172.3,10971,63,0,4,4
25.6978719736,-80.2811602098,1.50260688443143e-311,765000,10000,2279,820,3593.9,10150.4,3511.9,40779.7,11091.5,11808.3,55,0,5,4
25.6980582533,-80.2821965426,1.50260688439191e-311,780000,10000,1871,0,3315.5,10487.2,3575.6,40975.2,10787.1,11468.3,64,0,9,4
25.6980904113,-80.2683907316,1.68634506020923e-312,1600000,20000,4706,27751,6308.3,6473.4,1850.4,37804.2,15126.4,15972.6,52,0,12,4
25.6984688671,-80.2755566601,1.50260689807753e-311,890000,10800,2611,2093,4658.8,8584.1,3030.3,39325,12923.5,13666.7,41,0,10,4
25.698855344,-80.2792508737,1.50260688445811e-311,940000,8330,2086,7944,3751,9745.8,2993.3,40087.4,11814.3,12465.4,58,0,5,4
25.6990955336,-80.2666105814,1.68634511845957e-312,655000,5750,1753,715,6470.8,6179.6,1933.4,37189.6,15828.1,16611.5,27,0,9,4
25.6994710028,-80.2799891185,1.50260688420268e-311,815000,10000,2023,342,3417.4,10048.5,2839.5,40094.2,11641,12208.3,46,0,4,4
25.6996329947,-80.2812293814,1.50260688423381e-311,740000,10000,2064,37209,3102.4,10444.8,2923.8,40349.5,11282.3,11805.1,64,0,8,4
25.6996454053,-80.276729492,1.50260686851956e-311,1580000,11513,3718,31995,4082.7,9126.8,2602.8,39288.2,12681.1,13292.6,17,0,12,5
25.6997193182,-80.2756080544,1.50260689810717e-311,8e+05,9536,2355,0,4318.9,8827.1,2589.4,39017.8,13044.5,13661.6,61,0,7,4
25.6997590368,-80.2785739153,1.5026068841597e-311,1110000,10000,2497,8669,3649.5,9676.7,2631.6,39687.5,12111.3,12672,23,0,6,4
25.7004113366,-80.2754259736,1.5026068140923e-311,620000,5950,2712,9052,4176.1,8919.5,2324.9,38805.2,13202.5,13757.6,6,0,1,5
25.7004113366,-80.2754259736,1.5026068140923e-311,990000,5950,2712,9052,4176.1,8919.5,2324.9,38805.2,13202.5,13757.6,6,0,11,5
25.7006468308,-80.2702439987,1.50260683383911e-311,825000,9810,1680,20874,5250,7475.5,2353.6,37553.3,14824.5,15434.3,67,0,10,4
25.7012672893,-80.2837213489,1.5026068836854e-311,8e+05,10938,1394,3194,2106.4,11436.3,2814.5,40536.8,10756.5,10999.8,55,0,1,4
25.7021370906,-80.2762962775,1.5026068585918e-311,950000,10234,2395,2834,3509.9,9488.5,1696.4,38552.5,13133.9,13468.4,55,0,3,4
25.7029980115,-80.278313534,1.50260688332473e-311,1310000,12500,3028,34461,2821.8,10080.7,1451.2,38800,12632.8,12800.4,20,0,3,4
25.7030392596,-80.2832535039,1.50260688358708e-311,1860000,9388,4185,35637,1735.1,11603.4,2214.4,39993.5,11186.6,11175.6,8,0,3,5
25.7030707315,-80.2823763384,1.50260688349765e-311,1800000,9375,3891,40839,1921.1,11360.7,2029.3,39773.7,11450.5,11468,9,0,4,5
25.7032135438,-80.2662723254,1.68634511243197e-312,860000,11658,1783,940,5403.3,6328.5,1690.8,35975.9,16360.6,16780.5,58,0,11,4
25.7034109636,-80.269239972,1.50260684374019e-311,1050000,13156,2388,28196,4698.5,7190.9,1418.9,36583.1,15452.4,15790.1,49,0,4,4
25.7034472985,-80.2783292553,1.50260688333461e-311,945000,9375,1969,31466,2705.9,10045.8,1306.8,38699.9,12701.8,12800.3,51,0,3,4
25.703577763,-80.2752426744,1.50260687338907e-311,880000,8330,1844,19238,3352.3,9077.6,1176.9,37942.8,13667.6,13846.9,40,0,7,4
25.703585868,-80.2792234058,1.50260687835937e-311,850000,9375,3348,2863,2472.3,10319.1,1342,38879.4,12458,12508,60,0,8,4
25.7037454576,-80.2829037715,1.50260687844336e-311,2100000,9375,4603,52811,1621.4,11485.6,1943.1,39735,11409.2,11298.4,0,0,9,5
25.7043393884,-80.2829280762,1.50260687841866e-311,3e+05,9225,1547,5055,1450.4,11447.3,1794.2,39598.1,11506.1,11297.1,38,0,8,4
25.704394833,-80.2796810812,1.50260687835443e-311,950000,15000,1757,70,2141.5,10406.5,1115.1,38780.1,12455.5,12381.7,60,0,7,4
25.7044544633,-80.2737257504,1.50260686840889e-311,1650000,43124,3594,2808,3343.1,8456.9,777.7,37264,14181.5,14325.3,46,0,1,4
25.7044582757,-80.277650487,1.50260687830008e-311,7e+05,7500,2308,820,2579.4,9772,872.7,38291.2,13083.3,13073.5,47,0,12,4
25.7050121023,-80.2779507387,1.50260204139741e-311,1800000,8749,4490,68114,2368.2,9812,717.5,38226.5,13077.7,12964.1,1,0,4,5
25.7051933847,-80.2737679447,1.68624644974579e-312,950000,12000,3063,18653,3229,8444,623,37174.2,14342.1,14335.2,42,0,4,4
25.7052904398,-80.2716508962,1.68619822414632e-312,840000,12400,1948,825,3665.6,7757.7,619.8,36650.3,14984.6,15035.3,63,0,9,4
25.7053090749,-80.2704375911,1.68619822545559e-312,845000,5000,1871,29019,3940.7,7397.2,672.3,36391.5,15387.7,15459.4,24,0,7,5
25.7053296531,-80.2727763349,1.68624644994835e-312,920500,5500,2259,4675,3431.1,8116.3,620,36923.5,14660.4,14659.7,19,0,6,5
25.7053396583,-80.2750556692,1.68624644781893e-312,730000,7500,2353,1128,2921.1,8850,564.6,37454.3,13982.9,13914.7,58,0,10,5
25.705465397,-80.2742635056,1.68624644856003e-312,1090000,10000,2865,31848,3052.6,8583.4,515.5,37227.3,14233.3,14177.7,46,0,7,5
25.7055203288,-80.2766416939,1.68624644545236e-312,940000,6500,3230,352,2528.3,9348.9,489.5,37792.1,13546.7,13395.5,26,0,6,5
25.7055641129,-80.2630996542,1.68619802918801e-312,1450000,15000,4292,35681,5461.9,5024.7,354.9,34654.9,15981,17809.7,35,0,4,5
25.7056040512,-80.2753588388,1.68624644811537e-312,755000,7500,2036,2041,2784,8929.7,459.6,37461.7,13937.4,13820.7,33,0,12,5
25.7057464832,-80.2776074368,1.68624604970083e-312,1047500,20000,2068,28173,2210.5,9583.1,414.7,37918.7,13250.8,13033,65,0,9,4
25.7058183282,-80.2672353782,1.6861982292846e-312,1732000,12500,3497,55623,4474.9,6301.8,797.4,35495,16078,16495.8,31,0,5,5
25.7059032146,-80.2653406141,1.68619802701906e-312,980000,7500,2386,5528,4888.9,5701.5,873.6,35063.8,15976.8,17122,22,0,6,5
25.7059671208,-80.2677648714,1.68619822795062e-312,1550000,11640,2768,33103,4324.4,6449.6,689.5,35579,16067.4,16313.7,20,0,1,5
25.7061399586,-80.2716760051,1.6861982239981e-312,832700,10000,1827,1796,3431.4,7700.4,321.5,36446.5,15109.3,15040.9,51,0,7,4
25.7063144152,-80.2745865986,1.6862464491035e-312,1110000,12400,3603,3132,2748.9,8614.7,186.7,37080.7,14267,14083.5,66,0,6,4
25.7064457269,-80.2716857838,1.68619822394869e-312,1250000,12307,2347,17850,3334.6,7682.7,196.2,36369.6,15148.7,15042.6,31,0,6,5
25.7069356845,-80.2798915558,1.68624650878663e-312,890000,12986,2074,0,1419.9,10249.7,440.2,38240.4,12859.7,12316.5,58,0,12,4
25.7071535739,-80.2656899607,1.68619802726116e-312,1520000,10000,2847,22895,4463.8,5694.2,656.8,34801.7,15531,17024.6,22,0,6,5
25.7072555808,-80.2664891657,1.68619802671768e-312,1200000,10000,2211,44225,4258.7,5943.2,471.6,34955.2,15533.5,16762.3,18,0,12,5
25.7074457936,-80.2677817343,1.68619822765418e-312,1850000,16544,4811,41361,3907.9,6344.5,182.2,35180.8,15496.9,16342.5,38,0,8,5
25.7080592012,-80.2717898801,1.68619823536655e-312,995000,5286,2535,1289,2890.5,7601.2,227.1,36003.9,15404,15054.1,22,0,12,5
25.7080605894,-80.2619185286,1.68619803803179e-312,1600000,13800,3334,18816,5059.4,4388.9,255.1,33707.5,15041.9,18246.8,29,0,2,3
25.7082718469,-80.2762216818,1.68624630256363e-312,850000,10000,2074,660,1855.6,9003.3,347.4,37000,14144.6,13586,59,0,6,4
25.7083099862,-80.2616689505,1.68619803773535e-312,1050000,15750,2384,31741,5023,4292.7,386.5,33594.3,14937.2,18332.4,46,0,7,4
25.708335187,-80.2747844624,1.68624630187194e-312,2625000,12500,4540,56313,2149.1,8521.3,353.8,36625.6,14556.7,14052.2,1,0,7,5
25.7088276644,-80.2752605749,1.68624630167431e-312,760000,10000,1504,1600,1917.5,8658.7,543.9,36629.2,14518.7,13912.8,65,0,12,4
25.7088481391,-80.2789442908,1.68624634757301e-312,2350000,25734,4734,26854,1082.5,9792.5,0,37499.6,13465.2,12632.5,35,0,5,5
25.7090617451,-80.2777177376,1.68624634688132e-312,1475000,9375,3106,28636,1316.7,9453.3,406,37179.8,13875.4,13111.6,18,0,11,5
25.7092889258,-80.2726120302,1.68619823160671e-312,2599000,12000,4561,61620,2358.3,7753.7,688.8,35866.4,15273.8,14771.7,0,0,5,5
25.7097880296,-80.2681358098,1.6861982398576e-312,990000,8540,2157,496,3228.5,6272.7,427.9,34694.6,14726.8,16248.9,34,0,12,5
25.7099514313,-80.2618805491,1.6861980366484e-312,995900,10000,2120,726,4541.8,4241.4,657.1,33200.2,14381.5,18322.9,65,0,12,5
25.7102408083,-80.2716633441,1.68619823363238e-312,1575000,13316,3015,21738,2307.5,7397.1,1007.7,35400.9,14847.8,15089.9,24,0,7,5
25.7102412157,-80.2614806869,1.68619803635196e-312,725000,6500,1883,2990,4563.5,4108.8,839.1,33046.6,14271.1,18476.3,47,0,5,5
25.7106145652,-80.2736050319,1.68624629841348e-312,1150000,13750,2760,34238,1776.8,8034.2,1164.2,35782.9,14912.3,14475.8,40,0,10,4
25.7106483913,-80.270117059,1.68619823842481e-312,868000,8111,2295,464,2550,6888.3,891.6,34953,14574.2,15618.1,59,0,8,5
25.7108602459,-80.2703798736,1.68619823778253e-312,1255000,12902,2474,1565,2439.2,6945.3,931.9,34945.1,14512.6,15518.5,48,0,7,5
25.710877426,-80.275295012,1.68624629806763e-312,945000,10625,2544,990,1341.3,8590.9,1182,36141.9,14899.2,13931.3,48,0,6,4
25.7108876943,-80.2750327107,1.68624629811704e-312,1160000,10625,2638,37552,1396,8505.2,1268.5,36075.4,14974.3,14018.1,18,0,2,5
25.710940865,-80.2617160267,1.6861980351168e-312,755000,7500,2339,0,4318.7,4139.3,902.1,32910.8,14022.7,18403.3,41,0,1,5
25.7109887786,-80.261301796,1.68619803526502e-312,692500,7500,1923,0,4399.6,3993.9,1023.6,32814.5,14009.6,18530.6,33,0,7,4
25.7112811209,-80.2713832432,1.68619823289128e-312,1030000,10317,2337,2723,2095.3,7280.2,1256.3,35090,14462.9,15209.8,36,0,5,5
25.7120963105,-80.2615672817,1.68619803373342e-312,870000,5500,2262,1987,4045.2,4071.4,1199.3,32581.5,13600.7,18482.4,24,0,11,5
25.7122269922,-80.2656118849,1.68619803190537e-312,1650000,11450,3219,24224,3090,5346.1,368.4,33476.9,13707.6,17106,19,0,8,5
25.649546712,-80.2822233977,1.73506008382623e-312,1800000,12600,4642,32118,15538.1,3766.8,0,54730.7,17390.5,15254.7,13,0,8,5
25.650652586,-80.2816404446,1.73506008298632e-312,1650000,12810,4627,37501,15685.3,3695.1,0,54288.7,17183.4,15113.2,9,0,1,5
25.6506800798,-80.2799125701,1.73506008432029e-312,850000,12000,2906,25068,16246.3,3160.2,9.2,53981.4,17531.3,15528.4,43,0,7,4
25.6517516021,-80.2725788371,1.73506003506195e-312,1850000,12000,2638,3125,17964.7,1463,0,52396.6,18857.2,17162.9,27,0,3,4
25.6523958122,-80.2817081359,1.73506008145471e-312,1300000,12810,3707,35919,15480.5,3948.8,13.3,53767.7,16669.7,14668.7,18,0,7,5
25.653994153,-80.2810695812,1.73505998422259e-312,1450000,11445,3316,27585,15277.9,4039.5,180.9,53171.6,16359.2,14453.1,5,0,12,5
25.6550550005,-80.2790758067,1.73505998595182e-312,835000,10812,2242,30286,15572.5,3514.4,168.8,52494.1,16509.7,14730.8,21,0,8,4
25.6708247465,-80.2763571296,1.73451636173716e-312,1e+06,21170,3908,25526,11935.2,4097.7,887.4,47218.6,13675.4,12986.2,41,0,6,5
25.6711666979,-80.2768655116,1.73451636172728e-312,1593500,21080,4017,36216,11732.1,4284.6,1035.2,47214.5,13470.5,12794,21,0,5,5
25.6714984844,-80.2774764697,1.73451665855204e-312,1639000,20000,4059,20706,11508,4506.2,1183.3,47235.1,13235.7,12568.4,26,0,1,5
25.6719188736,-80.2726542784,1.73451661136877e-312,1979000,18750,4650,23134,12455.7,3037.3,0,46193.6,14613.7,14100.3,30,0,3,5
25.6720754623,-80.2759233262,1.73451656077645e-312,2175000,19896,4928,29794,11698.3,4073.5,637.8,46771.7,13605.2,13023.4,16,0,8,5
25.6735518558,-80.2718265211,1.73451661087471e-312,2100000,24029,4294,39991,12147.4,3029.4,0,45555.8,14616.7,14247.7,21,0,11,5
25.6735728612,-80.2749833957,1.73451655978832e-312,1940000,18918,4425,33149,11496.5,3971.7,280.4,46147.9,13663.5,13220.6,21,0,7,5
25.6869329648,-80.2635872348,1.73441769749962e-312,1940000,16684,4613,21804,10397.6,3208.8,164.6,40021.6,16338,16877.5,29,0,6,5
25.6958112285,-80.2588134651,1.68634615021686e-312,2650000,15950,4750,31803,9016.4,3405.4,205.3,36478.2,18105,19005.1,6,0,4,5
25.6966808002,-80.2658263209,1.68634575199994e-312,1620000,17797,4224,32763,7285.6,5508.8,1196.1,37656.6,15843.1,16799,18,0,1,4
25.6989442594,-80.2557488304,1.68634609838937e-312,2010000,21300,4904,48636,8824.7,2677.3,154.4,34961,18302.4,20177.6,28,0,4,5
25.7008046495,-80.2629162757,1.68634590343107e-312,1900000,32341,4591,49272,6731.9,5121,1208.6,35870.1,17087.5,17767.7,30,0,11,5
25.7017005858,-80.2594906163,1.68634590590139e-312,2500000,21763,6251,34386,7273.8,4174.1,402.1,34955.8,17296.2,18934.5,25,0,10,5
25.701815602,-80.2545348408,1.68634610046444e-312,2100000,16300,6016,27424,8336.1,2732.2,208.5,33905,17340.2,20602.7,24,0,5,5
25.7018386012,-80.2608392285,1.68634590436979e-312,2140000,19490,5575,42475,6948.2,4618.5,837.8,35189.2,17268,18501.2,26,0,1,5
25.7037455763,-80.2548307797,1.68634624651025e-312,1810000,16926,4429,25696,7752.5,2917,179.5,33388.7,16635,20520.7,28,0,5,5
25.7042862142,-80.260992742,1.68634590303581e-312,2280000,24479,4781,50549,6225.3,4588.6,391,34521,16340.5,18470.3,16,0,11,5
25.7070237836,-80.2482665886,1.68619867201682e-312,2639300,14000,4057,42802,8313.5,589.7,15.8,31152.2,15774.9,19494,15,0,4,5
25.7074083041,-80.260377638,1.68619783057362e-312,790000,7500,1732,20003,5569,3986.6,399.7,33559.4,15281.2,18789.2,27,0,11,5
25.7075335818,-80.2539024518,1.68619862201738e-312,1210000,10000,3137,26435,6950.5,1987.4,681.5,32139.9,15304.2,20563.9,22,0,12,5
25.7075974435,-80.2511305054,1.68619867004056e-312,2400000,13500,4966,28876,7530.5,1224.3,15.6,31558.8,15384.9,19940.1,20,0,6,5
25.7077021218,-80.2599698371,1.68619783032659e-312,631000,5000,1790,495,5584.7,3840.2,529,33397.3,15168.7,18940.6,32,0,7,5
25.6450110874,-80.3093406652,1.01290401000983e-311,915000,19200,3311,4192,7345.5,9129.9,5616.3,61209.4,15717.1,12182.4,16,0,6,4
25.6450144442,-80.3180721991,1.01290875337105e-311,675000,15400,3173,14729,4711.9,10626.7,7901.8,63117.1,15784.2,11899.6,55,0,11,4
25.6451866461,-80.3190017645,1.01290875330188e-311,564000,16156,2824,18341,4404.9,10860.2,8172.1,63278.6,15748,11833,50,0,11,4
25.6452159213,-80.3203829543,1.01290875325742e-311,610000,15070,4190,17736,3981.4,11165.4,8550.5,63554.3,15798.6,11850.9,39,0,9,4
25.6452499015,-80.2991987191,1.01289891647464e-311,1460000,29467,3861,38245,10389.1,8080.5,3451.8,59123.3,16266.7,13271.4,17,0,7,5
25.6453059192,-80.2931880116,1.01289895573803e-311,1090000,29621,5750,59826,12257.3,6270.3,2134.8,57975.1,16928.7,14221.1,34,0,8,4
25.64563455,-80.3288516057,1.01290868410799e-311,520000,21780,2170,0,1351.6,12992.9,11002.2,65300.2,16262.4,12187.3,22,0,2,4
25.6456750363,-80.3191214442,1.0129087532426e-311,725000,15180,3265,27333,4298.2,11059.3,8339.8,63171.1,15569.5,11650.3,23,0,10,4
25.646515744,-80.3167498914,1.01290383215608e-311,565000,15594,2197,20302,4870.2,10816.6,7925.1,62418.7,15211.6,11368.9,51,0,5,4
25.6468253679,-80.3048102786,1.01290377288302e-311,1290000,38855,3693,39698,8436.2,9236.3,4873.3,59778.7,15269.1,11964.5,17,0,6,5
25.6470307403,-80.3134868107,1.01290374338236e-311,905000,22656,3128,36712,5777.8,10396.7,7103.5,61560.7,14976.7,11247.8,31,0,9,4
25.6473914289,-80.2959425326,1.01289882725626e-311,1875000,38767,5346,62697,11170,7416.3,3289.8,57858.2,15858.9,13083,17,0,2,5
25.6474992058,-80.3053289443,1.01290377287314e-311,1610000,40554,5125,93967,8189.2,9523.7,5175.8,59696.9,15008.2,11683.5,12,0,8,4
25.6475617192,-80.2989018344,1.01289891625725e-311,1130000,23250,5866,43445,10230.3,8351.1,4215,58445.1,15490.9,12570.1,49,0,11,4
25.6476615713,-80.3071443242,1.01290399523233e-311,950000,14985,3126,27221,7655.6,9790.7,5668.4,60076,14890.5,11473.2,19,0,4,4
25.6476683934,-80.3140695898,1.01290407913949e-311,1190000,27700,4650,35768,5529.6,10665.9,7387.9,61492.8,14704,10964,25,0,6,5
25.6478706622,-80.3133705381,1.01290376787814e-311,1150000,40075,3261,51903,5658.7,10617.4,7199.9,61263,14659.1,10936.2,17,0,5,4
25.647908409,-80.3142859665,1.01290407913455e-311,960000,23714,3576,27894,5422.4,10825.3,7519.2,61477.4,14670.6,10914.3,22,0,10,4
25.6479303532,-80.2959579279,1.01289882725132e-311,1350000,38768,4623,60933,11121.7,7519.7,3407,57705.5,15679.2,12914.4,34,0,10,2
25.6479886919,-80.3085722282,1.01290396558345e-311,750000,15202,2388,23025,7174,10057.1,6077,60277.4,14722.3,11231.3,46,0,6,4
25.6480124966,-80.289361571,1.01289887169253e-311,1350000,40162,6261,33424,13262.1,5804.8,1825.1,56489.3,16554.4,14077.9,28,0,8,4
25.6481605134,-80.3006424566,1.01289891623749e-311,1230000,23835,3237,29028,9639.4,8960,4630.2,58592.5,15144.4,12120.4,9,0,9,4
25.648285136,-80.3203139155,1.01290871407307e-311,710000,32234,2220,6074,3507.2,11993.3,9199.2,62676.6,14669.7,10716,61,0,6,2
25.6483188551,-80.3183642843,1.01290868422755e-311,805000,38768,2779,38000,4072.7,11605.3,8679.3,62242.5,14574.7,10659.7,49,0,11,2
25.6484035695,-80.2940417357,1.01289882735014e-311,1650000,38768,6287,43750,11714.6,7081.8,3002.9,57210.2,15758.3,13091,16,0,3,4
25.6485628962,-80.3274243379,1.01290873828723e-311,550000,15017,1778,12246,1373.5,13605.6,11156.6,64229.4,15137.2,11064.8,45,0,6,4
